id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,not_compliant,status,inactive_loans,emp_length_num,grade_num,sub_grade_num,delinq_2yrs_zero,pub_rec_zero,collections_12_mths_zero,short_emp,payment_inc_ratio,final_d,last_delinq_none,last_record_none,last_major_derog_none
16852824,18975353,13000,13000,13000, 60 months,15.61,313.45,D,D1,Senoir Technician / Facility Manager,10+ years,MORTGAGE,97000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16852824,,debt_consolidation,Debt consolidation,282xx,NC,25.23,2.0,19890901T000000,4.0,15.0,,15.0,0.0,10074,66.3,23.0,w,0.0,0.0,14375.6,14375.6,13000.0,1375.6,0.0,0.0,0.0,20150101T000000,12181.5,,20150201T000000,0.0,79.0,1,0,Fully Paid,1,11,3,0.2,0.0,1.0,1.0,0,3.87773,20190501T000000,0,1,0
17122608,19245157,2000,2000,2000, 36 months,13.98,68.34,C,C3,Teacher,3 years,RENT,42000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17122608,,moving,Moving and relocation,432xx,OH,21.06,0.0,20070401T000000,1.0,,,17.0,0.0,4309,29.3,32.0,f,0.0,0.0,2046.08,2046.08,2000.0,46.08,0.0,0.0,0.0,20140701T000000,1977.74,,20150201T000000,0.0,,1,0,Fully Paid,1,4,4,0.6,1.0,1.0,1.0,0,1.95257,20170501T000000,1,1,1
17132581,19255132,4000,4000,4000, 36 months,15.61,139.86,D,D1,,,OWN,22000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17132581,,debt_consolidation,Debt consolidation,206xx,MD,29.24,0.0,20001101T000000,1.0,50.0,33.0,6.0,1.0,3638,48.0,14.0,f,0.0,0.0,4294.76,4294.76,4000.0,294.76,0.0,0.0,0.0,20141101T000000,3595.46,,20150101T000000,0.0,59.0,1,0,Fully Paid,1,0,3,0.2,1.0,0.0,1.0,1,7.62873,20170501T000000,0,0,0
17032766,19155299,15350,15350,15350, 36 months,14.49,528.29,C,C4,,,MORTGAGE,85000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17032766,,debt_consolidation,Debt consolidation,956xx,CA,13.95,0.0,19940801T000000,2.0,47.0,37.0,12.0,2.0,4111,31.6,59.0,w,0.0,0.0,16452.2,16452.2,15350.0,1102.24,0.0,0.0,0.0,20141201T000000,13810.8,,20150201T000000,0.0,48.0,1,0,Fully Paid,1,0,4,0.8,1.0,0.0,1.0,1,7.45821,20170501T000000,0,0,0
17162573,19285125,22500,22500,22500, 60 months,13.35,515.99,C,C2,Sr. Registered Associate,10+ years,MORTGAGE,125000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17162573,,debt_consolidation,Debt consolidation,940xx,CA,11.84,0.0,20040301T000000,1.0,,,16.0,0.0,18128,37.4,33.0,w,0.0,0.0,23242.0,23242.0,22500.0,742.04,0.0,0.0,0.0,20140801T000000,22210.1,,20140901T000000,0.0,,1,0,Fully Paid,1,11,4,0.4,1.0,1.0,1.0,0,4.9535,20190501T000000,1,1,1
17042750,19165281,10000,10000,10000, 36 months,12.49,334.49,B,B5,welder,4 years,MORTGAGE,50000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17042750,,home_improvement,Home improvement,237xx,VA,27.63,0.0,20030501T000000,2.0,,105.0,18.0,1.0,4222,13.6,25.0,f,0.0,0.0,10496.2,10496.2,10000.0,496.18,0.0,0.0,0.0,20141101T000000,9158.22,,20141101T000000,0.0,,1,0,Fully Paid,1,5,5,1.0,1.0,0.0,1.0,0,8.02776,20170501T000000,1,0,1
17092577,19215125,12000,12000,12000, 36 months,12.99,404.27,C,C1,case manager,10+ years,MORTGAGE,60000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17092577,,debt_consolidation,Debt consolidation,923xx,CA,16.91,0.0,19951101T000000,2.0,,,5.0,0.0,19689,63.7,33.0,f,0.0,0.0,12256.8,12256.8,12000.0,256.83,0.0,0.0,0.0,20140701T000000,11852.6,,20140801T000000,0.0,,1,0,Fully Paid,1,11,4,0.2,1.0,1.0,1.0,0,8.0854,20170501T000000,1,1,1
17012706,19145245,15975,15975,15925, 60 months,24.99,468.8,F,F4,Asst. Professor Tenure Track,6 years,RENT,111532.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17012706,,debt_consolidation,Debt consolidation,774xx,TX,13.97,0.0,19970101T000000,4.0,67.0,,10.0,0.0,9875,76.0,36.0,f,0.0,0.0,16637.5,16585.5,15975.0,662.52,0.0,0.0,0.0,20140701T000000,16168.7,,20140701T000000,0.0,,1,0,Fully Paid,1,7,1,0.8,1.0,1.0,1.0,0,5.0439300000000005,20190501T000000,0,1,1
16862788,18985313,3125,3125,3125, 36 months,15.61,109.27,D,D1,underwriter,6 years,RENT,58000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16862788,,debt_consolidation,Debt consolidation,301xx,GA,16.82,1.0,20051101T000000,0.0,79.0,26.0,5.0,1.0,3335,52.0,14.0,f,0.0,0.0,3426.77,3426.77,3125.0,301.77,0.0,0.0,0.0,20150101T000000,2661.88,,20150201T000000,0.0,23.0,1,0,Fully Paid,1,7,3,0.2,0.0,0.0,1.0,0,2.26076,20170501T000000,0,0,0
16912799,19035334,14000,14000,14000, 60 months,12.99,318.48,C,C1,FRP MOLDER,7 years,MORTGAGE,80000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16912799,,credit_card,Credit card refinancing,145xx,NY,7.65,0.0,20010901T000000,2.0,79.0,,13.0,0.0,3770,12.9,32.0,f,0.0,0.0,14595.3,14595.3,14000.0,595.28,0.0,0.0,0.0,20140901T000000,13639.8,,20150201T000000,0.0,,1,0,Fully Paid,1,8,4,0.2,1.0,1.0,1.0,0,4.7772,20190501T000000,0,1,1
16972762,19105297,8400,8400,8400, 36 months,16.29,296.53,D,D2,Egress Tech,10+ years,RENT,60972.0,Verified,20140501T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16972762,,other,Other,982xx,WA,24.84,0.0,20030201T000000,0.0,55.0,,10.0,0.0,14004,94.0,20.0,f,0.0,0.0,889.59,889.59,554.97,334.62,0.0,0.0,0.0,20140801T000000,296.53,,20150101T000000,0.0,,1,0,Charged Off,1,11,3,0.4,1.0,1.0,1.0,0,5.83606,20170501T000000,0,1,1
16922754,19045292,18000,18000,18000, 36 months,12.49,602.08,B,B5,INTERIOR DESIGNER,5 years,RENT,58000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16922754,,debt_consolidation,Debt consolidation,900xx,CA,16.86,0.0,20000801T000000,3.0,,,12.0,0.0,16769,60.0,14.0,w,0.0,0.0,19375.4,19375.4,18000.0,1375.39,0.0,0.0,0.0,20150101T000000,15160.8,,20150101T000000,0.0,51.0,1,0,Fully Paid,1,6,5,1.0,1.0,1.0,1.0,0,12.4568,20170501T000000,1,1,0
16992733,19125272,1625,1625,1625, 36 months,16.99,57.93,D,D3,,,RENT,25863.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16992733,,other,Other,954xx,CA,15.87,0.0,19850701T000000,0.0,,29.0,5.0,1.0,2169,39.0,22.0,f,0.0,0.0,1648.01,1648.01,1625.0,23.01,0.0,0.0,0.0,20140601T000000,1648.01,,20140701T000000,0.0,26.0,1,0,Fully Paid,1,0,3,0.6,1.0,0.0,1.0,1,2.68786,20170501T000000,1,0,0
16972799,19105332,2400,2400,2400, 36 months,14.99,83.19,C,C5,back of house associate,2 years,RENT,15000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16972799,,debt_consolidation,Debt consolidation,974xx,OR,16.0,1.0,20091101T000000,2.0,5.0,,7.0,0.0,1270,15.0,7.0,f,0.0,0.0,2595.61,2595.61,2400.0,195.61,0.0,0.0,0.0,20141201T000000,2096.47,,20150101T000000,0.0,,1,0,Fully Paid,1,3,4,1.0,0.0,1.0,1.0,0,6.6552,20170501T000000,0,1,1
16872775,18995292,20000,20000,20000, 36 months,7.69,623.88,A,A4,Software Engineer,3 years,RENT,104000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16872775,,credit_card,Credit card refinancing,970xx,OR,10.55,0.0,20100201T000000,1.0,,,5.0,0.0,14779,44.8,5.0,f,0.0,0.0,20608.9,20608.9,20000.0,608.86,0.0,0.0,0.0,20141001T000000,18113.3,,20141101T000000,0.0,,1,0,Fully Paid,1,4,6,0.8,1.0,1.0,1.0,0,7.19862,20170501T000000,1,1,1
16712379,18824882,15000,15000,15000, 60 months,12.49,337.4,B,B5,President and CEO,7 years,MORTGAGE,50000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16712379,,debt_consolidation,Debt consolidation,805xx,CO,10.39,0.0,19880701T000000,1.0,,105.0,16.0,2.0,11858,23.8,31.0,w,0.0,0.0,15613.1,15613.1,15000.0,613.11,0.0,0.0,0.0,20141001T000000,14600.9,,20141001T000000,0.0,,1,0,Fully Paid,1,8,5,1.0,1.0,0.0,1.0,0,8.0976,20190501T000000,1,0,1
16832790,18955319,4500,4500,4500, 36 months,15.61,157.35,D,D1,Account Manager,4 years,RENT,60000.0,Not Verified,20140501T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16832790,,debt_consolidation,Debt consolidation,330xx,FL,14.94,0.0,19890501T000000,2.0,39.0,,11.0,0.0,1656,7.5,28.0,w,0.0,0.0,314.7,314.7,198.91,115.79,0.0,0.0,0.0,20140701T000000,157.35,,20141201T000000,1.0,39.0,1,0,Charged Off,1,5,3,0.2,1.0,1.0,0.0,0,3.147,20170501T000000,0,1,0
13017742,15049945,19475,19475,19475, 60 months,14.99,463.21,C,C5,Laborer,7 years,MORTGAGE,43500.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13017742,,car,Car financing,156xx,PA,16.66,2.0,20080301T000000,0.0,15.0,,11.0,0.0,4201,30.4,17.0,w,0.0,0.0,19958.8,19958.8,19475.0,483.8,0.0,0.0,0.0,20140701T000000,19495.6,,20140701T000000,0.0,,1,0,Fully Paid,1,8,4,1.0,0.0,1.0,1.0,0,12.7782,20190501T000000,0,1,1
16091778,15199086,15600,15600,15600, 36 months,10.15,504.47,B,B2,Professof of Law,3 years,MORTGAGE,208788.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16091778,,credit_card,Credit card refinancing,921xx,CA,27.04,0.0,19830801T000000,1.0,,,18.0,0.0,126265,60.4,45.0,f,0.0,0.0,16108.8,16108.8,15600.0,508.79,0.0,0.0,0.0,20140901T000000,14595.4,,20141001T000000,0.0,,1,0,Fully Paid,1,4,5,0.4,1.0,1.0,1.0,0,2.89942,20170501T000000,1,1,1
16482241,18574699,32950,32950,32900, 60 months,18.24,841.03,D,D5,Field Merchandising Coordinator ,7 years,MORTGAGE,75000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16482241,,credit_card,Credit card refinancing,914xx,CA,29.39,0.0,19970201T000000,0.0,,,16.0,0.0,30179,61.3,44.0,f,0.0,0.0,35401.7,35348.0,32950.0,2451.7,0.0,0.0,0.0,20141001T000000,32037.6,,20141101T000000,0.0,,1,0,Fully Paid,1,8,3,1.0,1.0,1.0,1.0,0,13.4565,20190501T000000,1,1,1
16181806,18284289,30000,30000,30000, 36 months,12.99,1010.68,C,C1,Owner,3 years,MORTGAGE,123996.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16181806,,medical,Medical expenses,711xx,LA,1.1,0.0,20020301T000000,1.0,,,4.0,0.0,10592,20.0,11.0,w,0.0,0.0,31835.5,31835.5,30000.0,1835.5,0.0,0.0,0.0,20141101T000000,26782.1,,20141201T000000,0.0,,1,0,Fully Paid,1,4,4,0.2,1.0,1.0,1.0,0,9.78109,20170501T000000,1,1,1
16423116,18505549,5000,5000,5000, 36 months,18.99,183.26,E,E1,Customer Service Supervisor,9 years,RENT,37000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16423116,,medical,Medical expenses,077xx,NJ,16.8,0.0,20000201T000000,1.0,,84.0,10.0,1.0,1195,8.7,13.0,f,0.0,0.0,5652.67,5652.67,5000.0,652.67,0.0,0.0,0.0,20150201T000000,4186.59,,20150201T000000,0.0,,1,0,Fully Paid,1,10,2,0.2,1.0,0.0,1.0,0,5.943569999999999,20170501T000000,1,0,1
16922631,19045175,10400,10400,10400, 36 months,7.69,324.42,A,A4,Office Manager,1 year,RENT,40000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16922631,,debt_consolidation,Debt consolidation,172xx,PA,22.41,0.0,20000401T000000,0.0,,,12.0,0.0,3515,14.7,24.0,w,0.0,0.0,10774.9,10774.9,10400.0,374.89,0.0,0.0,0.0,20141201T000000,9152.79,,20141101T000000,0.0,,1,0,Fully Paid,1,2,6,0.8,1.0,1.0,1.0,0,9.7326,20170501T000000,1,1,1
17002664,19135187,7500,7500,7500, 36 months,13.35,253.98,C,C2,Case Coordinator,4 years,MORTGAGE,40000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17002664,,debt_consolidation,Debt consolidation,551xx,MN,26.43,0.0,19921001T000000,0.0,,,15.0,0.0,4370,31.0,30.0,f,0.0,0.0,7664.98,7664.98,7500.0,164.98,0.0,0.0,0.0,20140801T000000,7411.0,,20140801T000000,0.0,62.0,1,0,Fully Paid,1,5,4,0.4,1.0,1.0,1.0,0,7.6194,20170501T000000,1,1,0
17002684,19135203,7500,7500,7500, 36 months,6.03,228.27,A,A1,Graduate Engineer 1,7 years,MORTGAGE,62500.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17002684,,debt_consolidation,Debt consolidation,378xx,TN,17.98,0.0,20030901T000000,0.0,,,13.0,0.0,13162,19.0,27.0,f,0.0,0.0,7803.31,7803.31,7500.0,303.31,0.0,0.0,0.0,20150101T000000,6205.42,,20150201T000000,0.0,,1,0,Fully Paid,1,8,6,0.2,1.0,1.0,1.0,0,4.38278,20170501T000000,1,1,1
16962641,19095182,4500,4500,4500, 36 months,11.67,148.76,B,B4,EKG TECH,10+ years,MORTGAGE,60000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16962641,,home_improvement,Home improvement,902xx,CA,17.58,1.0,19950501T000000,1.0,5.0,,18.0,0.0,6829,38.4,36.0,f,0.0,0.0,4543.77,4543.77,4500.0,43.77,0.0,0.0,0.0,20140601T000000,4543.77,,20140701T000000,1.0,,1,0,Fully Paid,1,11,5,0.8,0.0,1.0,0.0,0,2.9752,20170501T000000,0,1,1
17012646,19145186,5500,5500,5500, 36 months,14.49,189.29,C,C4,Legal assistant,10+ years,RENT,74000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17012646,,debt_consolidation,Debt consolidation,109xx,NY,19.28,0.0,20010701T000000,2.0,,,13.0,0.0,12415,59.1,27.0,w,0.0,0.0,5566.42,5566.42,5500.0,66.42,0.0,0.0,0.0,20140601T000000,5566.42,,20141101T000000,0.0,,1,0,Fully Paid,1,11,4,0.8,1.0,1.0,1.0,0,3.06957,20170501T000000,1,1,1
17012707,14698172,16000,16000,16000, 36 months,10.15,517.41,B,B2,curative landman,7 years,MORTGAGE,80000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17012707,,credit_card,Credit card refinancing,591xx,MT,23.37,0.0,19840901T000000,2.0,47.0,,13.0,0.0,45905,79.3,39.0,f,0.0,0.0,16396.3,16396.3,16000.0,396.28,0.0,0.0,0.0,20140901T000000,15361.5,,20140801T000000,0.0,,1,0,Fully Paid,1,8,5,0.4,1.0,1.0,1.0,0,7.76115,20170501T000000,0,1,1
16962644,19095185,5000,5000,5000, 36 months,13.35,169.32,C,C2,Receptionist,9 years,RENT,37276.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16962644,,moving,Moving and relocation,951xx,CA,27.14,0.0,20040101T000000,1.0,,,9.0,0.0,9572,78.5,18.0,f,0.0,0.0,5214.85,5214.85,5000.0,214.85,0.0,0.0,0.0,20140901T000000,4706.89,,20140901T000000,0.0,,1,0,Fully Paid,1,10,4,0.4,1.0,1.0,1.0,0,5.4508,20170501T000000,1,1,1
16902678,19025217,13500,13500,13500, 60 months,19.52,354.08,E,E2,System Analyst,10+ years,RENT,50000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16902678,,debt_consolidation,Debt consolidation,752xx,TX,6.6,0.0,20051101T000000,0.0,,,10.0,0.0,11095,59.3,16.0,f,0.0,0.0,13719.6,13719.6,13500.0,219.6,0.0,0.0,0.0,20140601T000000,13719.6,,20140601T000000,0.0,,1,0,Fully Paid,1,11,2,0.4,1.0,1.0,1.0,0,8.49792,20190501T000000,1,1,1
16832678,18955212,12000,12000,12000, 36 months,9.17,382.55,B,B1,mailhandler,10+ years,RENT,65000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16832678,,credit_card,Credit card refinancing,117xx,NY,17.47,0.0,20030301T000000,0.0,42.0,,10.0,0.0,13088,47.8,24.0,w,0.0,0.0,12091.7,12091.7,12000.0,91.7,0.0,0.0,0.0,20140701T000000,12091.7,,20150201T000000,0.0,,1,0,Fully Paid,1,11,5,0.2,1.0,1.0,1.0,0,7.062460000000001,20170501T000000,0,1,1
12419000,14431151,7000,7000,7000, 36 months,16.29,247.11,D,D2,Sr. Administrative assistant,1 year,RENT,83000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12419000,,debt_consolidation,Debt consolidation,105xx,NY,15.09,0.0,20070901T000000,1.0,28.0,,3.0,0.0,4749,98.9,6.0,f,0.0,0.0,7187.99,7187.99,7000.0,187.99,0.0,0.0,0.0,20140701T000000,6940.88,,20140701T000000,0.0,28.0,1,0,Fully Paid,1,2,3,0.4,1.0,1.0,1.0,0,3.57267,20170501T000000,0,1,0
15940744,18033243,7800,7800,7800, 36 months,10.99,255.33,B,B3,Clinical Liaison,1 year,RENT,80000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15940744,,medical,Medical expenses,857xx,AZ,21.89,0.0,20020501T000000,0.0,,,5.0,0.0,4225,98.3,29.0,w,0.0,0.0,8279.96,8279.96,7800.0,479.96,0.0,0.0,0.0,20150101T000000,6747.98,,20150201T000000,0.0,,1,0,Fully Paid,1,2,5,0.6,1.0,1.0,1.0,0,3.82995,20170501T000000,1,1,1
16151566,18254049,7800,7800,7800, 36 months,13.98,266.51,C,C3,manager,10+ years,MORTGAGE,70000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16151566,,debt_consolidation,Debt consolidation,336xx,FL,22.06,1.0,19960301T000000,1.0,5.0,,17.0,0.0,20057,54.2,23.0,w,0.0,0.0,8491.34,8491.34,7800.0,691.34,0.0,0.0,0.0,20150101T000000,6125.77,,20150201T000000,0.0,49.0,1,0,Fully Paid,1,11,4,0.6,0.0,1.0,1.0,0,4.56874,20170501T000000,0,1,0
16822586,18945123,20000,20000,19950, 36 months,13.35,677.26,C,C2,POLICE DISPATCHER,10+ years,MORTGAGE,75000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16822586,,debt_consolidation,Debt consolidation,333xx,FL,34.63,0.0,20010201T000000,1.0,,,21.0,0.0,32856,35.9,34.0,f,0.0,0.0,21791.5,21737.0,20000.0,1791.51,0.0,0.0,0.0,20150101T000000,17050.7,,20150201T000000,0.0,,1,0,Fully Paid,1,11,4,0.4,1.0,1.0,1.0,0,10.8362,20170501T000000,1,1,1
16842730,18965267,8000,8000,8000, 36 months,12.49,267.6,B,B5,conductor,1 year,RENT,81000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16842730,,debt_consolidation,Debt consolidation,912xx,CA,8.59,2.0,20010701T000000,1.0,4.0,,11.0,0.0,6602,32.8,28.0,f,0.0,0.0,8449.49,8449.49,8000.0,449.49,0.0,0.0,0.0,20141201T000000,6111.49,,20150201T000000,0.0,4.0,1,0,Fully Paid,1,2,5,1.0,0.0,1.0,1.0,0,3.96444,20170501T000000,0,1,0
16732354,18844872,13200,13200,13200, 60 months,13.98,307.01,C,C3,Facilities Manager,10+ years,MORTGAGE,50000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16732354,,debt_consolidation,Debt consolidation,554xx,MN,18.43,1.0,20020701T000000,1.0,15.0,,13.0,0.0,9788,52.1,21.0,f,0.0,0.0,14095.5,14095.5,13200.0,895.48,0.0,0.0,0.0,20141101T000000,12560.4,,20141201T000000,0.0,,1,0,Fully Paid,1,11,4,0.6,0.0,1.0,1.0,0,7.368239999999999,20190501T000000,0,1,1
17032590,19155130,6000,6000,6000, 36 months,14.49,206.5,C,C4,operator,5 years,RENT,60000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17032590,,debt_consolidation,Debt consolidation,558xx,MN,8.88,0.0,20040201T000000,1.0,52.0,,8.0,0.0,2061,38.2,22.0,f,0.0,0.0,6590.15,6590.15,6000.0,590.15,0.0,0.0,0.0,20150101T000000,5144.65,,20150201T000000,0.0,52.0,1,0,Fully Paid,1,6,4,0.8,1.0,1.0,1.0,0,4.13,20170501T000000,0,1,0
16922563,19045108,11000,11000,11000, 36 months,14.49,378.58,C,C4,Regional Manger,3 years,MORTGAGE,100000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16922563,,debt_consolidation,Debt consolidation,331xx,FL,18.23,1.0,20050401T000000,1.0,23.0,,8.0,0.0,7008,57.0,18.0,w,0.0,0.0,11751.7,11751.7,11000.0,751.71,0.0,0.0,0.0,20141101T000000,9858.81,,20141201T000000,0.0,23.0,1,0,Fully Paid,1,4,4,0.8,0.0,1.0,1.0,0,4.54296,20170501T000000,0,1,0
16922531,13226908,24500,24500,24500, 60 months,26.06,734.42,G,G5,Manager,10+ years,RENT,90000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16922531,,debt_consolidation,Debt consolidation,064xx,CT,27.39,1.0,19880101T000000,2.0,11.0,,19.0,0.0,31331,87.5,37.0,f,0.0,0.0,26601.5,26601.5,24500.0,2101.48,0.0,0.0,0.0,20140901T000000,24398.2,,20141001T000000,0.0,51.0,1,0,Fully Paid,1,11,0,1.0,0.0,1.0,1.0,0,9.79227,20190501T000000,0,1,0
16872605,18995134,5000,5000,5000, 36 months,12.99,168.45,C,C1,HR Director,< 1 year,RENT,78800.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16872605,,car,Car financing,800xx,CO,30.78,0.0,19990901T000000,1.0,28.0,83.0,25.0,1.0,6682,34.3,39.0,f,0.0,0.0,5209.02,5209.02,5000.0,209.02,0.0,0.0,0.0,20140901T000000,4703.67,,20141001T000000,0.0,28.0,1,0,Fully Paid,1,1,4,0.2,1.0,0.0,1.0,1,2.56523,20170501T000000,0,0,0
14539576,16601878,20000,20000,19950, 60 months,19.52,524.56,E,E2,Art Director,4 years,RENT,120000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14539576,,debt_consolidation,Debt consolidation,913xx,CA,12.51,0.0,19931001T000000,4.0,29.0,,18.0,0.0,16183,43.0,37.0,f,0.0,0.0,21281.7,21228.5,20000.0,1281.68,0.0,0.0,0.0,20140901T000000,19708.0,,20141001T000000,0.0,,1,0,Fully Paid,1,5,2,0.4,1.0,1.0,1.0,0,5.2456,20190501T000000,0,1,1
16832568,14237339,8000,8000,8000, 36 months,9.17,255.04,B,B1,Personal Relationship Manager,6 years,RENT,36000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16832568,,credit_card,Credit card refinancing,021xx,MA,22.53,0.0,20050601T000000,1.0,,,12.0,0.0,6613,87.0,23.0,f,0.0,0.0,8178.94,8178.94,8000.0,178.94,0.0,0.0,0.0,20140801T000000,7668.86,,20150101T000000,0.0,,1,0,Fully Paid,1,7,5,0.2,1.0,1.0,1.0,0,8.501330000000001,20170501T000000,1,1,1
15651224,17743623,15000,15000,15000, 36 months,8.39,472.75,A,A5,Staff Analyst,10+ years,RENT,48500.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15651224,,debt_consolidation,Debt consolidation,923xx,CA,19.52,0.0,19980701T000000,1.0,72.0,,25.0,0.0,11088,31.1,40.0,w,0.0,0.0,15590.3,15590.3,15000.0,590.31,0.0,0.0,0.0,20141101T000000,13226.6,,20141201T000000,0.0,72.0,1,0,Fully Paid,1,11,6,1.0,1.0,1.0,1.0,0,11.6969,20170501T000000,0,1,0
15751408,17843820,7300,7300,7300, 36 months,13.35,247.2,C,C2,Cash Mgmt Clerk,7 years,RENT,31241.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15751408,,debt_consolidation,Debt consolidation,704xx,LA,6.15,0.0,20061201T000000,0.0,,,7.0,0.0,8835,56.6,20.0,w,0.0,0.0,7381.22,7381.22,7300.0,81.22,0.0,0.0,0.0,20140601T000000,7381.22,,20150201T000000,0.0,,1,0,Fully Paid,1,8,4,0.4,1.0,1.0,1.0,0,9.49521,20170501T000000,1,1,1
